id,year,sport,medal,code,country,host
32503,1988,luge,silver,GER,FederalRepublicofGermany(1950-1990),FALSE
32503,1988,luge,bronze,URS,USSR,FALSE
32503,1988,luge,gold,GER,GermanDemocraticRepublic(1955-1990),FALSE
32503,1988,luge,silver,GER,GermanDemocraticRepublic(1955-1990),FALSE
32503,1988,luge,bronze,GER,FederalRepublicofGermany(1950-1990),FALSE
32503,1988,luge,gold,GER,GermanDemocraticRepublic(1955-1990),FALSE
32503,1988,luge,silver,GER,GermanDemocraticRepublic(1955-1990),FALSE
32503,1988,luge,bronze,GER,GermanDemocraticRepublic(1955-1990),FALSE
31666,1992,biathlon,gold,GER,Germany,FALSE
31666,1992,biathlon,silver,GER,Germany,FALSE
31666,1992,biathlon,bronze,FIN,Finland,FALSE
31666,1992,biathlon,gold,EUN,UnifiedTeam(exUSSR),FALSE
31666,1992,biathlon,silver,GER,Germany,FALSE
31666,1992,biathlon,bronze,SWE,Sweden,FALSE
31666,1992,biathlon,gold,GER,Germany,FALSE
31666,1992,biathlon,silver,EUN,UnifiedTeam(exUSSR),FALSE
31666,1992,biathlon,bronze,SWE,Sweden,FALSE
31666,1992,biathlon,gold,EUN,UnifiedTeam(exUSSR),FALSE
31666,1992,biathlon,silver,GER,Germany,FALSE
31666,1992,biathlon,bronze,EUN,UnifiedTeam(exUSSR),FALSE
31666,1992,biathlon,gold,GER,Germany,FALSE
31666,1992,biathlon,silver,EUN,UnifiedTeam(exUSSR),FALSE
31666,1992,biathlon,bronze,CAN,Canada,FALSE
31666,1992,biathlon,gold,FRA,France,TRUE
31666,1992,biathlon,silver,GER,Germany,FALSE
31666,1992,biathlon,bronze,EUN,UnifiedTeam(exUSSR),FALSE
31688,1992,bobsleigh,gold,SUI,Switzerland,FALSE
31688,1992,bobsleigh,silver,GER,Germany,FALSE
31688,1992,bobsleigh,bronze,GER,Germany,FALSE
31688,1992,bobsleigh,gold,AUT,Austria,FALSE
31688,1992,bobsleigh,silver,GER,Germany,FALSE
31688,1992,bobsleigh,bronze,SUI,Switzerland,FALSE
31872,1992,crosscountry,gold,NOR,Norway,FALSE
31872,1992,crosscountry,silver,ITA,Italy,FALSE
31872,1992,crosscountry,bronze,ITA,Italy,FALSE
31872,1992,crosscountry,gold,NOR,Norway,FALSE
31872,1992,crosscountry,silver,ITA,Italy,FALSE
31872,1992,crosscountry,bronze,FIN,Finland,FALSE
31872,1992,crosscountry,gold,NOR,Norway,FALSE
31872,1992,crosscountry,silver,ITA,Italy,FALSE
31872,1992,crosscountry,bronze,SWE,Sweden,FALSE
31872,1992,crosscountry,gold,NOR,Norway,FALSE
31872,1992,crosscountry,silver,NOR,Norway,FALSE
31872,1992,crosscountry,bronze,ITA,Italy,FALSE
31872,1992,crosscountry,gold,NOR,Norway,FALSE
31872,1992,crosscountry,silver,NOR,Norway,FALSE
31872,1992,crosscountry,bronze,NOR,Norway,FALSE
31872,1992,crosscountry,gold,FIN,Finland,FALSE
31872,1992,crosscountry,silver,EUN,UnifiedTeam(exUSSR),FALSE
31872,1992,crosscountry,bronze,EUN,UnifiedTeam(exUSSR),FALSE
31872,1992,crosscountry,gold,ITA,Italy,FALSE
31872,1992,crosscountry,silver,EUN,UnifiedTeam(exUSSR),FALSE
31872,1992,crosscountry,bronze,EUN,UnifiedTeam(exUSSR),FALSE
31872,1992,crosscountry,gold,EUN,UnifiedTeam(exUSSR),FALSE
31872,1992,crosscountry,silver,NOR,Norway,FALSE
31872,1992,crosscountry,bronze,ITA,Italy,FALSE
31872,1992,crosscountry,gold,EUN,UnifiedTeam(exUSSR),FALSE
31872,1992,crosscountry,silver,ITA,Italy,FALSE
31872,1992,crosscountry,bronze,EUN,UnifiedTeam(exUSSR),FALSE
31872,1992,crosscountry,gold,EUN,UnifiedTeam(exUSSR),FALSE
31872,1992,crosscountry,silver,FIN,Finland,FALSE
31872,1992,crosscountry,bronze,EUN,UnifiedTeam(exUSSR),FALSE
31759,1992,figureskating,gold,EUN,UnifiedTeam(exUSSR),FALSE
31759,1992,figureskating,silver,USA,UnitedStatesofAmerica,FALSE
31759,1992,figureskating,bronze,TCH,Czechoslovakia,FALSE
31759,1992,figureskating,gold,EUN,UnifiedTeam(exUSSR),FALSE
31759,1992,figureskating,silver,EUN,UnifiedTeam(exUSSR),FALSE
31759,1992,figureskating,bronze,CAN,Canada,FALSE
31759,1992,figureskating,gold,EUN,UnifiedTeam(exUSSR),FALSE
31759,1992,figureskating,silver,FRA,France,TRUE
31759,1992,figureskating,bronze,EUN,UnifiedTeam(exUSSR),FALSE
31759,1992,figureskating,gold,USA,UnitedStatesofAmerica,FALSE
31759,1992,figureskating,silver,JPN,Japan,FALSE
31759,1992,figureskating,bronze,USA,UnitedStatesofAmerica,FALSE
31910,1992,icehockey,gold,EUN,UnifiedTeam(exUSSR),FALSE
31910,1992,icehockey,silver,CAN,Canada,FALSE
31910,1992,icehockey,bronze,TCH,Czechoslovakia,FALSE
31911,1992,nordiccombined,gold,FRA,France,TRUE
31911,1992,nordiccombined,silver,FRA,France,TRUE
31911,1992,nordiccombined,bronze,AUT,Austria,FALSE
31911,1992,nordiccombined,gold,JPN,Japan,FALSE
31911,1992,nordiccombined,silver,NOR,Norway,FALSE
31911,1992,nordiccombined,bronze,AUT,Austria,FALSE
32498,1992,skijumping,gold,AUT,Austria,FALSE
32498,1992,skijumping,silver,AUT,Austria,FALSE
32498,1992,skijumping,bronze,FIN,Finland,FALSE
32498,1992,skijumping,gold,FIN,Finland,FALSE
32498,1992,skijumping,silver,AUT,Austria,FALSE
32498,1992,skijumping,bronze,AUT,Austria,FALSE
32498,1992,skijumping,gold,FIN,Finland,FALSE
32498,1992,skijumping,silver,AUT,Austria,FALSE
32498,1992,skijumping,bronze,TCH,Czechoslovakia,FALSE
31853,1992,speedskating,gold,GER,Germany,FALSE
31853,1992,speedskating,silver,JPN,Japan,FALSE
31853,1992,speedskating,bronze,JPN,Japan,FALSE
31853,1992,speedskating,gold,GER,Germany,FALSE
31853,1992,speedskating,silver,KOR,RepublicofKorea,FALSE
31853,1992,speedskating,bronze,JPN,Japan,FALSE
31853,1992,speedskating,gold,NOR,Norway,FALSE
31853,1992,speedskating,silver,NOR,Norway,FALSE
31853,1992,speedskating,bronze,NED,Netherlands,FALSE
31853,1992,speedskating,gold,NOR,Norway,FALSE
31853,1992,speedskating,silver,NED,Netherlands,FALSE
31853,1992,speedskating,bronze,NED,Netherlands,FALSE
31853,1992,speedskating,gold,NED,Netherlands,FALSE
31853,1992,speedskating,silver,NOR,Norway,FALSE
31853,1992,speedskating,bronze,NOR,Norway,FALSE
31853,1992,speedskating,gold,USA,UnitedStatesofAmerica,FALSE
31853,1992,speedskating,silver,CHN,People'sRepublicofChina,FALSE
31853,1992,speedskating,bronze,GER,Germany,FALSE
31853,1992,speedskating,gold,USA,UnitedStatesofAmerica,FALSE
31853,1992,speedskating,silver,CHN,People'sRepublicofChina,FALSE
31853,1992,speedskating,bronze,GER,Germany,FALSE
31853,1992,speedskating,gold,GER,Germany,FALSE
31853,1992,speedskating,silver,GER,Germany,FALSE
31853,1992,speedskating,bronze,JPN,Japan,FALSE
31853,1992,speedskating,gold,GER,Germany,FALSE
31853,1992,speedskating,silver,GER,Germany,FALSE
31853,1992,speedskating,bronze,AUT,Austria,FALSE
31853,1992,speedskating,gold,GER,Germany,FALSE
31853,1992,speedskating,silver,GER,Germany,FALSE
31853,1992,speedskating,bronze,GER,Germany,FALSE
58171,1992,alpineskiing,gold,ITA,Italy,FALSE
58171,1992,alpineskiing,silver,ITA,Italy,FALSE
58171,1992,alpineskiing,bronze,SUI,Switzerland,FALSE
58171,1992,alpineskiing,gold,AUT,Austria,FALSE
58171,1992,alpineskiing,silver,FRA,France,TRUE
58171,1992,alpineskiing,bronze,AUT,Austria,FALSE
58171,1992,alpineskiing,gold,NOR,Norway,FALSE
58171,1992,alpineskiing,silver,ITA,Italy,FALSE
58171,1992,alpineskiing,bronze,AUT,Austria,FALSE
58171,1992,alpineskiing,gold,ITA,Italy,FALSE
58171,1992,alpineskiing,silver,LUX,Luxembourg,FALSE
58171,1992,alpineskiing,bronze,NOR,Norway,FALSE
58171,1992,alpineskiing,gold,NOR,Norway,FALSE
58171,1992,alpineskiing,silver,LUX,Luxembourg,FALSE
58171,1992,alpineskiing,bronze,NOR,Norway,FALSE
58171,1992,alpineskiing,gold,AUT,Austria,FALSE
58171,1992,alpineskiing,silver,AUT,Austria,FALSE
58171,1992,alpineskiing,bronze,FRA,France,TRUE
58171,1992,alpineskiing,gold,CAN,Canada,FALSE
58171,1992,alpineskiing,silver,USA,UnitedStatesofAmerica,FALSE
58171,1992,alpineskiing,bronze,AUT,Austria,FALSE
58171,1992,alpineskiing,gold,AUT,Austria,FALSE
58171,1992,alpineskiing,silver,NZL,NewZealand,FALSE
58171,1992,alpineskiing,bronze,ESP,Spain,FALSE
58171,1992,alpineskiing,gold,SWE,Sweden,FALSE
58171,1992,alpineskiing,silver,AUT,Austria,FALSE
58171,1992,alpineskiing,bronze,USA,UnitedStatesofAmerica,FALSE
58171,1992,alpineskiing,gold,ITA,Italy,FALSE
58171,1992,alpineskiing,silver,FRA,France,TRUE
58171,1992,alpineskiing,bronze,GER,Germany,FALSE
31896,1992,freestyleskiing,gold,FRA,France,TRUE
31896,1992,freestyleskiing,silver,NOR,Norway,FALSE
31896,1992,freestyleskiing,bronze,USA,UnitedStatesofAmerica,FALSE
31896,1992,freestyleskiing,gold,FRA,France,TRUE
31896,1992,freestyleskiing,silver,FRA,France,TRUE
31896,1992,freestyleskiing,bronze,USA,UnitedStatesofAmerica,FALSE
31896,1992,freestyleskiing,gold,CAN,Canada,FALSE
31896,1992,freestyleskiing,silver,CAN,Canada,FALSE
31896,1992,freestyleskiing,bronze,FRA,France,TRUE
31896,1992,freestyleskiing,gold,SUI,Switzerland,FALSE
31896,1992,freestyleskiing,silver,FRA,France,TRUE
31896,1992,freestyleskiing,bronze,USA,UnitedStatesofAmerica,FALSE
31896,1992,freestyleskiing,gold,USA,UnitedStatesofAmerica,FALSE
31896,1992,freestyleskiing,silver,EUN,UnifiedTeam(exUSSR),FALSE
31896,1992,freestyleskiing,bronze,NOR,Norway,FALSE
31896,1992,freestyleskiing,gold,SUI,Switzerland,FALSE
31896,1992,freestyleskiing,silver,SWE,Sweden,FALSE
31896,1992,freestyleskiing,bronze,GER,Germany,FALSE
32503,1992,luge,gold,GER,Germany,FALSE
32503,1992,luge,silver,AUT,Austria,FALSE
32503,1992,luge,bronze,AUT,Austria,FALSE
32503,1992,luge,gold,GER,Germany,FALSE
32503,1992,luge,silver,GER,Germany,FALSE
32503,1992,luge,bronze,ITA,Italy,FALSE
32503,1992,luge,gold,AUT,Austria,FALSE
32503,1992,luge,silver,AUT,Austria,FALSE
32503,1992,luge,bronze,GER,Germany,FALSE
31821,1992,shorttrack,gold,KOR,RepublicofKorea,FALSE
31821,1992,shorttrack,silver,CAN,Canada,FALSE
31821,1992,shorttrack,bronze,KOR,RepublicofKorea,FALSE
31821,1992,shorttrack,gold,KOR,RepublicofKorea,FALSE
31821,1992,shorttrack,silver,CAN,Canada,FALSE
31821,1992,shorttrack,bronze,JPN,Japan,FALSE
31821,1992,shorttrack,gold,USA,UnitedStatesofAmerica,FALSE
31821,1992,shorttrack,silver,CHN,People'sRepublicofChina,FALSE
31821,1992,shorttrack,bronze,PRK,DemocraticPeople'sRepublicofKorea,FALSE
31821,1992,shorttrack,gold,CAN,Canada,FALSE
31821,1992,shorttrack,silver,USA,UnitedStatesofAmerica,FALSE
31821,1992,shorttrack,bronze,EUN,UnifiedTeam(exUSSR),FALSE
31666,1994,biathlon,gold,RUS,RussianFederation,FALSE
31666,1994,biathlon,silver,GER,Germany,FALSE
31666,1994,biathlon,bronze,RUS,RussianFederation,FALSE
31666,1994,biathlon,gold,RUS,RussianFederation,FALSE
31666,1994,biathlon,silver,GER,Germany,FALSE
31666,1994,biathlon,bronze,GER,Germany,FALSE
31666,1994,biathlon,gold,GER,Germany,FALSE
31666,1994,biathlon,silver,RUS,RussianFederation,FALSE
31666,1994,biathlon,bronze,FRA,France,FALSE
31666,1994,biathlon,gold,CAN,Canada,FALSE
31666,1994,biathlon,silver,BLR,Belarus,FALSE
31666,1994,biathlon,bronze,UKR,Ukraine,FALSE
31666,1994,biathlon,gold,CAN,Canada,FALSE
31666,1994,biathlon,silver,FRA,France,FALSE
31666,1994,biathlon,bronze,GER,Germany,FALSE
31666,1994,biathlon,gold,RUS,RussianFederation,FALSE
31666,1994,biathlon,silver,GER,Germany,FALSE
31666,1994,biathlon,bronze,FRA,France,FALSE
31688,1994,bobsleigh,gold,SUI,Switzerland,FALSE
31688,1994,bobsleigh,silver,SUI,Switzerland,FALSE
31688,1994,bobsleigh,bronze,ITA,Italy,FALSE
31688,1994,bobsleigh,gold,GER,Germany,FALSE
31688,1994,bobsleigh,silver,SUI,Switzerland,FALSE
31688,1994,bobsleigh,bronze,GER,Germany,FALSE
31872,1994,crosscountry,gold,KAZ,Kazakhstan,FALSE
31872,1994,crosscountry,silver,FIN,Finland,FALSE
31872,1994,crosscountry,bronze,NOR,Norway,TRUE
31872,1994,crosscountry,gold,ITA,Italy,FALSE
31872,1994,crosscountry,silver,NOR,Norway,TRUE
31872,1994,crosscountry,bronze,FIN,Finland,FALSE
31872,1994,crosscountry,gold,NOR,Norway,TRUE
31872,1994,crosscountry,silver,KAZ,Kazakhstan,FALSE
31872,1994,crosscountry,bronze,ITA,Italy,FALSE
31872,1994,crosscountry,gold,NOR,Norway,TRUE
31872,1994,crosscountry,silver,KAZ,Kazakhstan,FALSE
31872,1994,crosscountry,bronze,ITA,Italy,FALSE
31872,1994,crosscountry,gold,NOR,Norway,TRUE
31872,1994,crosscountry,silver,NOR,Norway,TRUE
31872,1994,crosscountry,bronze,FIN,Finland,FALSE
31872,1994,crosscountry,gold,RUS,RussianFederation,FALSE
31872,1994,crosscountry,silver,ITA,Italy,FALSE
31872,1994,crosscountry,bronze,FIN,Finland,FALSE
31872,1994,crosscountry,gold,ITA,Italy,FALSE
31872,1994,crosscountry,silver,NOR,Norway,TRUE
31872,1994,crosscountry,bronze,FIN,Finland,FALSE
31872,1994,crosscountry,gold,RUS,RussianFederation,FALSE
31872,1994,crosscountry,silver,NOR,Norway,TRUE
31872,1994,crosscountry,bronze,ITA,Italy,FALSE
31872,1994,crosscountry,gold,RUS,RussianFederation,FALSE
31872,1994,crosscountry,silver,ITA,Italy,FALSE
31872,1994,crosscountry,bronze,ITA,Italy,FALSE
31872,1994,crosscountry,gold,ITA,Italy,FALSE
31872,1994,crosscountry,silver,RUS,RussianFederation,FALSE
31872,1994,crosscountry,bronze,RUS,RussianFederation,FALSE
31759,1994,figureskating,gold,RUS,RussianFederation,FALSE
31759,1994,figureskating,silver,CAN,Canada,FALSE
31759,1994,figureskating,bronze,FRA,France,FALSE
31759,1994,figureskating,gold,RUS,RussianFederation,FALSE
31759,1994,figureskating,silver,RUS,RussianFederation,FALSE
31759,1994,figureskating,bronze,CAN,Canada,FALSE
31759,1994,figureskating,gold,RUS,RussianFederation,FALSE
31759,1994,figureskating,silver,RUS,RussianFederation,FALSE
31759,1994,figureskating,bronze,GBR,GreatBritain,FALSE
31759,1994,figureskating,gold,UKR,Ukraine,FALSE
31759,1994,figureskating,silver,USA,UnitedStatesofAmerica,FALSE
31759,1994,figureskating,bronze,CHN,People'sRepublicofChina,FALSE
31910,1994,icehockey,gold,SWE,Sweden,FALSE
31910,1994,icehockey,silver,CAN,Canada,FALSE
31910,1994,icehockey,bronze,FIN,Finland,FALSE
31911,1994,nordiccombined,gold,NOR,Norway,TRUE
31911,1994,nordiccombined,silver,JPN,Japan,FALSE
31911,1994,nordiccombined,bronze,NOR,Norway,TRUE
31911,1994,nordiccombined,gold,JPN,Japan,FALSE
31911,1994,nordiccombined,silver,NOR,Norway,TRUE
31911,1994,nordiccombined,bronze,SUI,Switzerland,FALSE
32498,1994,skijumping,gold,NOR,Norway,TRUE
32498,1994,skijumping,silver,NOR,Norway,TRUE
32498,1994,skijumping,bronze,GER,Germany,FALSE
32498,1994,skijumping,gold,GER,Germany,FALSE
32498,1994,skijumping,silver,NOR,Norway,TRUE
32498,1994,skijumping,bronze,AUT,Austria,FALSE
32498,1994,skijumping,gold,GER,Germany,FALSE
32498,1994,skijumping,silver,JPN,Japan,FALSE
32498,1994,skijumping,bronze,AUT,Austria,FALSE
31853,1994,speedskating,gold,RUS,RussianFederation,FALSE
31853,1994,speedskating,silver,RUS,RussianFederation,FALSE
31853,1994,speedskating,bronze,JPN,Japan,FALSE
31853,1994,speedskating,gold,USA,UnitedStatesofAmerica,FALSE
31853,1994,speedskating,silver,BLR,Belarus,FALSE
31853,1994,speedskating,bronze,RUS,RussianFederation,FALSE
31853,1994,speedskating,gold,NOR,Norway,TRUE
31853,1994,speedskating,silver,NED,Netherlands,FALSE
31853,1994,speedskating,bronze,NED,Netherlands,FALSE
31853,1994,speedskating,gold,NOR,Norway,TRUE
31853,1994,speedskating,silver,NOR,Norway,TRUE
31853,1994,speedskating,bronze,NED,Netherlands,FALSE
31853,1994,speedskating,gold,NOR,Norway,TRUE
31853,1994,speedskating,silver,NOR,Norway,TRUE
31853,1994,speedskating,bronze,NED,Netherlands,FALSE
31853,1994,speedskating,gold,USA,UnitedStatesofAmerica,FALSE
31853,1994,speedskating,silver,CAN,Canada,FALSE
31853,1994,speedskating,bronze,GER,Germany,FALSE
31853,1994,speedskating,gold,USA,UnitedStatesofAmerica,FALSE
31853,1994,speedskating,silver,GER,Germany,FALSE
31853,1994,speedskating,bronze,CHN,People'sRepublicofChina,FALSE
31853,1994,speedskating,gold,AUT,Austria,FALSE
31853,1994,speedskating,silver,RUS,RussianFederation,FALSE
31853,1994,speedskating,bronze,GER,Germany,FALSE
31853,1994,speedskating,gold,RUS,RussianFederation,FALSE
31853,1994,speedskating,silver,AUT,Austria,FALSE
31853,1994,speedskating,bronze,GER,Germany,FALSE
31853,1994,speedskating,gold,GER,Germany,FALSE
31853,1994,speedskating,silver,GER,Germany,FALSE
31853,1994,speedskating,bronze,JPN,Japan,FALSE
58171,1994,alpineskiing,gold,NOR,Norway,TRUE
58171,1994,alpineskiing,silver,NOR,Norway,TRUE
58171,1994,alpineskiing,bronze,NOR,Norway,TRUE
58171,1994,alpineskiing,gold,USA,UnitedStatesofAmerica,FALSE
58171,1994,alpineskiing,silver,NOR,Norway,TRUE
58171,1994,alpineskiing,bronze,CAN,Canada,FALSE
58171,1994,alpineskiing,gold,AUT,Austria,FALSE
58171,1994,alpineskiing,silver,ITA,Italy,FALSE
58171,1994,alpineskiing,bronze,SLO,Slovenia,FALSE
58171,1994,alpineskiing,gold,GER,Germany,FALSE
58171,1994,alpineskiing,silver,SUI,Switzerland,FALSE
58171,1994,alpineskiing,bronze,AUT,Austria,FALSE
58171,1994,alpineskiing,gold,GER,Germany,FALSE
58171,1994,alpineskiing,silver,USA,UnitedStatesofAmerica,FALSE
58171,1994,alpineskiing,bronze,NOR,Norway,TRUE
58171,1994,alpineskiing,gold,SWE,Sweden,FALSE
58171,1994,alpineskiing,silver,SUI,Switzerland,FALSE
58171,1994,alpineskiing,bronze,SLO,Slovenia,FALSE
58171,1994,alpineskiing,gold,GER,Germany,FALSE
58171,1994,alpineskiing,silver,USA,UnitedStatesofAmerica,FALSE
58171,1994,alpineskiing,bronze,ITA,Italy,FALSE
58171,1994,alpineskiing,gold,SUI,Switzerland,FALSE
58171,1994,alpineskiing,silver,AUT,Austria,FALSE
58171,1994,alpineskiing,bronze,SLO,Slovenia,FALSE
58171,1994,alpineskiing,gold,ITA,Italy,FALSE
58171,1994,alpineskiing,silver,GER,Germany,FALSE
58171,1994,alpineskiing,bronze,SUI,Switzerland,FALSE
58171,1994,alpineskiing,gold,USA,UnitedStatesofAmerica,FALSE
58171,1994,alpineskiing,silver,RUS,RussianFederation,FALSE
58171,1994,alpineskiing,bronze,ITA,Italy,FALSE
31896,1994,freestyleskiing,gold,CAN,Canada,FALSE
31896,1994,freestyleskiing,silver,RUS,RussianFederation,FALSE
31896,1994,freestyleskiing,bronze,FRA,France,FALSE
31896,1994,freestyleskiing,gold,SUI,Switzerland,FALSE
31896,1994,freestyleskiing,silver,CAN,Canada,FALSE
31896,1994,freestyleskiing,bronze,CAN,Canada,FALSE
31896,1994,freestyleskiing,gold,NOR,Norway,TRUE
31896,1994,freestyleskiing,silver,USA,UnitedStatesofAmerica,FALSE
31896,1994,freestyleskiing,bronze,RUS,RussianFederation,FALSE
31896,1994,freestyleskiing,gold,UZB,Uzbekistan,FALSE
31896,1994,freestyleskiing,silver,SWE,Sweden,FALSE
31896,1994,freestyleskiing,bronze,NOR,Norway,TRUE
32503,1994,luge,gold,GER,Germany,FALSE
32503,1994,luge,silver,AUT,Austria,FALSE
32503,1994,luge,bronze,ITA,Italy,FALSE
32503,1994,luge,gold,ITA,Italy,FALSE
32503,1994,luge,silver,ITA,Italy,FALSE
32503,1994,luge,bronze,GER,Germany,FALSE
32503,1994,luge,gold,ITA,Italy,FALSE
32503,1994,luge,silver,GER,Germany,FALSE
32503,1994,luge,bronze,AUT,Austria,FALSE
31821,1994,shorttrack,gold,KOR,RepublicofKorea,FALSE
31821,1994,shorttrack,silver,ITA,Italy,FALSE
31821,1994,shorttrack,bronze,GBR,GreatBritain,FALSE
31821,1994,shorttrack,gold,KOR,RepublicofKorea,FALSE
31821,1994,shorttrack,silver,KOR,RepublicofKorea,FALSE
31821,1994,shorttrack,bronze,CAN,Canada,FALSE
31821,1994,shorttrack,gold,ITA,Italy,FALSE
31821,1994,shorttrack,silver,USA,UnitedStatesofAmerica,FALSE
31821,1994,shorttrack,bronze,AUS,Australia,FALSE
31821,1994,shorttrack,gold,USA,UnitedStatesofAmerica,FALSE
31821,1994,shorttrack,silver,CHN,People'sRepublicofChina,FALSE
31821,1994,shorttrack,bronze,USA,UnitedStatesofAmerica,FALSE
31821,1994,shorttrack,gold,KOR,RepublicofKorea,FALSE
31821,1994,shorttrack,silver,CAN,Canada,FALSE
31821,1994,shorttrack,bronze,KOR,RepublicofKorea,FALSE
31821,1994,shorttrack,gold,KOR,RepublicofKorea,FALSE
31821,1994,shorttrack,silver,CAN,Canada,FALSE
31821,1994,shorttrack,bronze,USA,UnitedStatesofAmerica,FALSE
31666,1998,biathlon,gold,NOR,Norway,FALSE
31666,1998,biathlon,silver,NOR,Norway,FALSE
31666,1998,biathlon,bronze,FIN,Finland,FALSE
31666,1998,biathlon,gold,NOR,Norway,FALSE
31666,1998,biathlon,silver,ITA,Italy,FALSE
31666,1998,biathlon,bronze,BLR,Belarus,FALSE
31666,1998,biathlon,gold,GER,Germany,FALSE
31666,1998,biathlon,silver,NOR,Norway,FALSE
31666,1998,biathlon,bronze,RUS,RussianFederation,FALSE
31666,1998,biathlon,gold,RUS,RussianFederation,FALSE
31666,1998,biathlon,silver,GER,Germany,FALSE
31666,1998,biathlon,bronze,GER,Germany,FALSE
31666,1998,biathlon,gold,BUL,Bulgaria,FALSE
31666,1998,biathlon,silver,UKR,Ukraine,FALSE
31666,1998,biathlon,bronze,GER,Germany,FALSE
31666,1998,biathlon,gold,GER,Germany,FALSE
31666,1998,biathlon,silver,RUS,RussianFederation,FALSE
31666,1998,biathlon,bronze,NOR,Norway,FALSE
31688,1998,bobsleigh,gold,ITA,Italy,FALSE
31688,1998,bobsleigh,silver,CAN,Canada,FALSE
31688,1998,bobsleigh,bronze,GER,Germany,FALSE
31688,1998,bobsleigh,gold,GER,Germany,FALSE
31688,1998,bobsleigh,silver,SUI,Switzerland,FALSE
31688,1998,bobsleigh,bronze,GBR,GreatBritain,FALSE
31688,1998,bobsleigh,bronze,FRA,France,FALSE
31872,1998,crosscountry,gold,NOR,Norway,FALSE
31872,1998,crosscountry,silver,SWE,Sweden,FALSE
31872,1998,crosscountry,bronze,AUT,Austria,FALSE
31872,1998,crosscountry,gold,NOR,Norway,FALSE
31872,1998,crosscountry,silver,ITA,Italy,FALSE
31872,1998,crosscountry,bronze,FIN,Finland,FALSE
31872,1998,crosscountry,gold,NOR,Norway,FALSE
31872,1998,crosscountry,silver,AUT,Austria,FALSE
31872,1998,crosscountry,bronze,FIN,Finland,FALSE
31872,1998,crosscountry,gold,NOR,Norway,FALSE
31872,1998,crosscountry,silver,NOR,Norway,FALSE
31872,1998,crosscountry,bronze,KAZ,Kazakhstan,FALSE
31872,1998,crosscountry,gold,FIN,Finland,FALSE
31872,1998,crosscountry,silver,NOR,Norway,FALSE
31872,1998,crosscountry,bronze,ITA,Italy,FALSE
31872,1998,crosscountry,gold,RUS,RussianFederation,FALSE
31872,1998,crosscountry,silver,CZE,CzechRepublic,FALSE
31872,1998,crosscountry,bronze,NOR,Norway,FALSE
31872,1998,crosscountry,gold,RUS,RussianFederation,FALSE
31872,1998,crosscountry,silver,ITA,Italy,FALSE
31872,1998,crosscountry,bronze,RUS,RussianFederation,FALSE
31872,1998,crosscountry,gold,RUS,RussianFederation,FALSE
31872,1998,crosscountry,silver,NOR,Norway,FALSE
31872,1998,crosscountry,bronze,ITA,Italy,FALSE
31872,1998,crosscountry,gold,RUS,RussianFederation,FALSE
31872,1998,crosscountry,silver,RUS,RussianFederation,FALSE
31872,1998,crosscountry,bronze,CZE,CzechRepublic,FALSE
31872,1998,crosscountry,gold,RUS,RussianFederation,FALSE
31872,1998,crosscountry,silver,RUS,RussianFederation,FALSE
31872,1998,crosscountry,bronze,NOR,Norway,FALSE
31759,1998,figureskating,gold,RUS,RussianFederation,FALSE
31759,1998,figureskating,silver,CAN,Canada,FALSE
31759,1998,figureskating,bronze,FRA,France,FALSE
31759,1998,figureskating,gold,RUS,RussianFederation,FALSE
31759,1998,figureskating,silver,RUS,RussianFederation,FALSE
31759,1998,figureskating,bronze,GER,Germany,FALSE
31759,1998,figureskating,gold,RUS,RussianFederation,FALSE
31759,1998,figureskating,silver,RUS,RussianFederation,FALSE
31759,1998,figureskating,bronze,FRA,France,FALSE
31759,1998,figureskating,gold,USA,UnitedStatesofAmerica,FALSE
31759,1998,figureskating,silver,USA,UnitedStatesofAmerica,FALSE
31759,1998,figureskating,bronze,CHN,People'sRepublicofChina,FALSE
31910,1998,icehockey,gold,CZE,CzechRepublic,FALSE
31910,1998,icehockey,silver,RUS,RussianFederation,FALSE
31910,1998,icehockey,bronze,FIN,Finland,FALSE
31910,1998,icehockey,gold,USA,UnitedStatesofAmerica,FALSE
31910,1998,icehockey,silver,CAN,Canada,FALSE
31910,1998,icehockey,bronze,FIN,Finland,FALSE
31911,1998,nordiccombined,gold,NOR,Norway,FALSE
31911,1998,nordiccombined,silver,FIN,Finland,FALSE
31911,1998,nordiccombined,bronze,RUS,RussianFederation,FALSE
31911,1998,nordiccombined,gold,NOR,Norway,FALSE
31911,1998,nordiccombined,silver,FIN,Finland,FALSE
31911,1998,nordiccombined,bronze,FRA,France,FALSE
32498,1998,skijumping,gold,FIN,Finland,FALSE
32498,1998,skijumping,silver,JPN,Japan,TRUE
32498,1998,skijumping,bronze,AUT,Austria,FALSE
32498,1998,skijumping,gold,JPN,Japan,TRUE
32498,1998,skijumping,silver,FIN,Finland,FALSE
32498,1998,skijumping,bronze,JPN,Japan,TRUE
32498,1998,skijumping,gold,JPN,Japan,TRUE
32498,1998,skijumping,silver,GER,Germany,FALSE
32498,1998,skijumping,bronze,AUT,Austria,FALSE
31853,1998,speedskating,gold,JPN,Japan,TRUE
31853,1998,speedskating,silver,CAN,Canada,FALSE
31853,1998,speedskating,bronze,CAN,Canada,FALSE
31853,1998,speedskating,gold,NED,Netherlands,FALSE
31853,1998,speedskating,silver,NED,Netherlands,FALSE
